COBYLA,time
[3.14164236 4.67835977],0.011970043182373047
[1.45031924 3.13440358],0.011939525604248047
[2.34213754 5.73691546],0.010968685150146484
[2.87712741 6.10681024],0.008975744247436523
[3.96926718 4.76891365],0.007974386215209961
[3.14164236 4.67835977],0.009972572326660156
[1.54893552 3.66502554],0.009974479675292969
[3.14164236 4.67835977],0.009973764419555664
[4.07073412 4.60199064],0.009938955307006836
[4.07848188 5.9396556 ],0.008976221084594727
