dual_annealing,time,matrix,degree
[1.92776935 0.71401554],1.9803886413574219,"[[3.25280156e-01+1.00643588e-18j 2.51080622e-17+4.68479430e-01j]
 [2.51080622e-17-4.68479430e-01j 6.74719844e-01-1.34432546e-17j]]",(0.6548822430816391+5.201099019365985e-17j)
[1.28612871 4.76255051],1.994657278060913,"[[6.40419230e-01+1.87373523e-17j 4.40674446e-17+4.79877526e-01j]
 [4.40674446e-17-4.79877526e-01j 3.59580770e-01+1.30588664e-17j]]",(1.3228332156386828+7.542063978208206e-18j)
[0.88832919 1.83926636],1.997410535812378,"[[8.15354742e-01+1.30591796e-17j 1.71711468e-17+3.88009519e-01j]
 [1.71711468e-17-3.88009519e-01j 1.84645258e-01+1.39353473e-18j]]",(1.2344590283198495+6.29554944944862e-26j)
[0.95091578 0.97483434],1.9434568881988525,"[[7.9046897e-01+1.70572893e-17j 1.5683068e-17+4.06973928e-01j]
 [1.5683068e-17-4.06973928e-01j 2.0953103e-01+5.30225020e-19j]]",(0.7624174791232361+4.904662579880948e-17j)
[2.44054279 2.71533494],2.10840106010437,"[[1.17917287e-01-7.30818246e-19j 1.06866917e-17+3.22510155e-01j]
 [1.06866917e-17-3.22510155e-01j 8.82082713e-01+5.13081043e-18j]]",(1.2608520155308476-1.1741662944089196e-17j)
[2.26657107 0.15770636],2.131920337677002,"[[ 1.79509853e-01-4.25364697e-19j -2.53256314e-18+3.83778668e-01j]
 [-2.53256314e-18-3.83778668e-01j  8.20490147e-01-3.39606346e-18j]]",(0.12092327089318829+1.5351859628245719e-25j)
[0.92735685 4.60525002],2.011972427368164,"[[7.99975346e-01-7.91859182e-18j 9.28550491e-18+4.00018489e-01j]
 [9.28550491e-18-4.00018489e-01j 2.00024654e-01+8.12545440e-19j]]",(1.1903808805757783-1.2894756133975298e-26j)
[0.72130644 3.17089271],2.135150909423828,"[[8.75471822e-01-7.42907111e-19j 4.32192929e-19+3.30183147e-01j]
 [4.32192929e-19-3.30183147e-01j 1.24528178e-01-9.11782568e-20j]]",(1.3205908644733613-3.4690746430165413e-18j)
[1.47682818 0.59998526],2.237668514251709,"[[ 5.46914959e-01+2.98701570e-18j -1.30282449e-17+4.97794121e-01j]
 [-1.30282449e-17-4.97794121e-01j  4.53085041e-01-1.08399542e-17j]]",(0.5884188689413421-1.0606389829041186e-16j)
[1.12581347 0.61074097],2.189702272415161,"[[7.15221201e-01+1.99359033e-18j 1.06147241e-17+4.51309023e-01j]
 [1.06147241e-17-4.51309023e-01j 2.84778799e-01-6.84656256e-18j]]",(0.5427379863637628+1.4759454305664725e-25j)
